product_id;nome_do_produto;categoria;preço;estoque
9157;represent;Livros;121.56;19
9158;environment;Livros;410.27;85
9159;close;Roupas;691.5;12
9160;raise;Moveis;674.54;72
9161;world;Moveis;581.21;88
9162;seek;Moveis;588.82;18
9163;reduce;Moveis;322.53;40
9164;huge;Livros;799.36;95
9165;eye;Eletronicos;836.27;43
9166;last;Livros;595.73;6
9167;conference;Livros;758.02;97
9168;so;Livros;190.16;67
9169;body;Roupas;615.97;1
9170;half;Livros;411.6;33
9171;financial;Moveis;221.47;91
9172;firm;Eletronicos;709.09;47
9173;marriage;Roupas;154.3;4
9174;their;Roupas;134.62;22
9175;player;Eletronicos;567.77;21
9176;course;Moveis;452.83;89
9177;sign;Livros;625.8;72
9178;street;Moveis;362.44;42
9179;white;Moveis;938.92;12
9180;environmental;Livros;708.95;33
9181;control;Roupas;442.45;21
9182;cold;Eletronicos;612.17;47
9183;people;Livros;634.28;8
9184;support;Moveis;436.55;61
9185;fight;Eletronicos;998.68;66
9186;family;Livros;638.18;3
9187;hotel;Moveis;775.71;16
9188;set;Eletronicos;105.55;48
9189;movement;Moveis;485.99;65
9190;word;Eletronicos;811.34;80
9191;organization;Livros;30.37;97
9192;big;Eletronicos;629.58;77
9193;nature;Eletronicos;562.3;34
9194;party;Moveis;843.15;20
9195;notice;Roupas;227.45;17
9196;decide;Livros;420.65;85
9197;effect;Livros;574.22;0
9198;state;Livros;885.9;19
9199;staff;Moveis;287.44;4
9200;television;Roupas;434.97;6
9201;middle;Eletronicos;789.21;56
9202;reality;Livros;583.52;62
9203;sign;Eletronicos;918.62;71
9204;support;Eletronicos;748.18;33
9205;let;Roupas;658.34;64
9206;when;Livros;472.63;40
9207;item;Roupas;459.96;60
9208;series;Eletronicos;629.81;62
9209;off;Livros;733.95;92
9210;watch;Moveis;208.68;90
9211;design;Moveis;228.47;83
9212;course;Eletronicos;481.11;28
9213;current;Moveis;245.69;92
9214;low;Livros;853.33;83
9215;carry;Livros;552.13;98
9216;win;Eletronicos;184.8;76
9217;fire;Roupas;885.79;29
9218;couple;Moveis;784.87;51
9219;indicate;Eletronicos;315.93;43
9220;like;Livros;567.96;88
9221;within;Livros;709.9;9
9222;agent;Eletronicos;462.19;10
9223;yourself;Roupas;934.44;63
9224;her;Roupas;67.4;95
9225;democratic;Livros;351.16;75
9226;among;Livros;827.93;26
9227;for;Eletronicos;11.45;84
9228;offer;Eletronicos;784.51;16
9229;daughter;Roupas;462.83;24
9230;nothing;Moveis;185.66;13
9231;exist;Roupas;665.34;65
9232;around;Roupas;418.07;19
9233;woman;Eletronicos;886.77;1
9234;suggest;Livros;234.88;14
9235;more;Eletronicos;274.47;66
9236;increase;Livros;544.0;35
9237;defense;Eletronicos;748.46;0
9238;job;Moveis;434.3;64
9239;parent;Moveis;603.27;24
9240;build;Roupas;121.06;61
9241;manager;Moveis;336.53;30
9242;phone;Livros;857.69;23
9243;brother;Roupas;683.07;87
9244;song;Eletronicos;196.15;25
9245;around;Eletronicos;903.02;26
9246;turn;Roupas;703.94;2
9247;play;Roupas;44.8;21
9248;remember;Moveis;703.17;96
9249;soon;Moveis;946.2;19
9250;meet;Moveis;532.06;40
9251;thought;Livros;699.18;39
9252;store;Roupas;619.04;8
9253;read;Eletronicos;772.51;61
9254;baby;Livros;303.65;16
9255;property;Moveis;579.69;30
9256;point;Livros;636.57;13
9257;onto;Moveis;902.32;22
9258;skill;Livros;291.89;42
9259;worry;Roupas;850.02;12
9260;less;Roupas;762.1;74
9261;fast;Livros;310.31;46
9262;father;Moveis;359.54;76
9263;figure;Eletronicos;31.28;49
9264;structure;Roupas;192.08;23
9265;prove;Moveis;968.46;95
9266;identify;Livros;696.86;80
9267;body;Roupas;773.3;4
9268;various;Livros;958.49;47
9269;whole;Moveis;118.37;93
9270;any;Moveis;774.45;100
9271;source;Eletronicos;816.11;67
9272;him;Livros;10.84;65
9273;full;Eletronicos;189.37;7
9274;win;Moveis;701.09;20
9275;range;Livros;17.01;49
9276;investment;Livros;569.18;29
9277;camera;Livros;690.03;25
9278;stand;Livros;854.46;45
9279;message;Eletronicos;543.48;38
9280;section;Livros;729.82;100
9281;yes;Moveis;114.3;48
9282;able;Roupas;679.71;29
9283;friend;Moveis;218.12;1
9284;radio;Roupas;226.54;38
9285;let;Livros;373.63;43
9286;build;Eletronicos;801.89;65
9287;security;Moveis;132.16;70
9288;water;Eletronicos;514.17;12
9289;thank;Roupas;833.5;0
9290;listen;Roupas;899.66;2
9291;public;Livros;519.58;18
9292;side;Roupas;61.83;19
9293;put;Livros;842.71;82
9294;reality;Moveis;215.44;27
9295;general;Moveis;588.94;60
9296;experience;Eletronicos;256.39;34
9297;strategy;Moveis;879.3;4
9298;age;Moveis;952.74;92
9299;old;Eletronicos;803.32;12
9300;world;Roupas;290.69;30
9301;lose;Roupas;900.24;29
9302;method;Livros;705.32;85
9303;role;Moveis;832.68;78
9304;entire;Eletronicos;153.77;89
9305;usually;Moveis;39.87;72
9306;also;Moveis;37.45;99
9307;far;Livros;405.09;15
9308;modern;Livros;272.16;42
9309;less;Livros;955.28;15
9310;away;Moveis;890.71;84
9311;major;Moveis;923.83;30
9312;discussion;Livros;891.72;26
9313;whole;Livros;226.11;97
9314;apply;Eletronicos;721.57;91
9315;rule;Roupas;691.9;21
9316;minute;Moveis;164.64;60
9317;herself;Moveis;124.63;10
9318;run;Livros;464.15;19
9319;street;Moveis;915.29;70
9320;especially;Livros;859.41;12
9321;fill;Livros;369.71;47
9322;growth;Moveis;941.52;53
9323;painting;Livros;374.16;48
9324;establish;Roupas;535.72;99
9325;follow;Eletronicos;584.44;52
9326;identify;Roupas;362.09;68
9327;left;Livros;53.23;26
9328;wind;Roupas;503.17;42
9329;him;Livros;235.31;54
9330;develop;Eletronicos;876.79;32
9331;loss;Livros;11.59;58
9332;issue;Eletronicos;809.45;78
9333;tough;Eletronicos;524.93;44
9334;send;Livros;713.08;6
9335;always;Eletronicos;676.05;45
9336;first;Eletronicos;878.78;2
9337;your;Livros;625.62;58
9338;under;Roupas;322.45;29
9339;fall;Eletronicos;744.96;98
9340;turn;Moveis;435.65;55
9341;try;Eletronicos;566.67;100
9342;perform;Moveis;538.53;96
9343;environmental;Roupas;606.38;84
9344;similar;Moveis;476.05;75
9345;teach;Livros;370.92;10
9346;goal;Livros;54.63;12
9347;should;Roupas;33.65;81
9348;much;Moveis;597.1;7
9349;gas;Eletronicos;150.97;1
9350;today;Livros;464.16;18
9351;decade;Eletronicos;266.5;18
9352;far;Roupas;585.24;56
9353;shake;Moveis;319.73;86
9354;investment;Moveis;141.17;16
9355;concern;Roupas;676.03;80
9356;painting;Moveis;976.71;90
9357;first;Eletronicos;932.66;5
9358;strong;Roupas;884.3;79
9359;bill;Moveis;278.79;90
9360;report;Moveis;118.47;35
9361;none;Eletronicos;935.79;94
9362;we;Livros;415.28;17
9363;stop;Roupas;496.49;96
9364;window;Roupas;700.27;10
9365;six;Moveis;533.24;92
9366;not;Moveis;991.75;73
9367;choice;Roupas;796.51;13
9368;seek;Roupas;670.31;32
9369;value;Roupas;529.52;12
9370;character;Moveis;300.05;3
9371;center;Moveis;144.11;23
9372;option;Eletronicos;485.47;53
9373;between;Moveis;779.09;33
9374;growth;Moveis;710.33;81
9375;need;Moveis;525.68;66
9376;mention;Roupas;604.31;67
9377;much;Livros;270.91;13
9378;machine;Moveis;335.47;52
9379;event;Moveis;307.35;22
9380;necessary;Eletronicos;586.13;23
9381;amount;Livros;650.19;6
9382;many;Moveis;847.8;85
9383;subject;Eletronicos;162.9;80
9384;discussion;Moveis;580.13;21
9385;suddenly;Livros;789.52;47
9386;reality;Roupas;94.05;25
9387;lawyer;Eletronicos;893.62;19
9388;rather;Eletronicos;857.34;35
9389;relationship;Eletronicos;428.48;7
9390;into;Eletronicos;459.62;3
9391;scientist;Roupas;192.7;10
9392;law;Livros;390.71;95
9393;by;Moveis;160.25;17
9394;world;Roupas;639.87;13
9395;activity;Roupas;836.45;16
9396;course;Moveis;407.04;32
9397;debate;Moveis;921.7;31
9398;million;Eletronicos;606.37;5
9399;population;Moveis;663.72;90
9400;issue;Moveis;771.49;53
9401;professor;Roupas;537.35;45
9402;place;Eletronicos;196.79;85
9403;two;Moveis;875.92;11
9404;perform;Livros;498.37;93
9405;note;Eletronicos;289.16;7
9406;person;Eletronicos;567.31;11
9407;though;Roupas;828.2;98
9408;prove;Roupas;717.01;87
9409;future;Moveis;842.54;62
9410;often;Moveis;384.28;53
9411;long;Roupas;277.8;21
9412;lot;Roupas;556.43;77
9413;expect;Moveis;834.48;28
9414;black;Roupas;132.32;96
9415;him;Eletronicos;573.29;53
9416;among;Eletronicos;132.85;63
9417;front;Eletronicos;684.01;62
9418;rule;Moveis;885.78;91
9419;now;Moveis;967.34;37
9420;matter;Roupas;752.7;53
9421;dog;Eletronicos;884.83;20
9422;purpose;Roupas;26.81;29
9423;baby;Moveis;648.67;92
9424;continue;Livros;110.68;23
9425;campaign;Livros;721.35;10
9426;agree;Moveis;934.75;27
9427;social;Eletronicos;475.86;40
9428;group;Moveis;865.03;6
9429;yes;Roupas;641.24;92
9430;style;Moveis;814.38;48
9431;this;Livros;725.54;37
9432;let;Moveis;628.27;53
9433;environmental;Moveis;813.59;19
9434;whatever;Roupas;944.25;97
9435;allow;Moveis;346.27;33
9436;third;Roupas;742.43;31
9437;understand;Moveis;251.01;91
9438;low;Eletronicos;566.12;95
9439;role;Moveis;346.13;23
9440;themselves;Moveis;308.91;87
9441;avoid;Eletronicos;179.95;26
9442;draw;Roupas;99.45;81
9443;lay;Roupas;578.74;43
9444;ever;Moveis;679.97;71
9445;medical;Livros;385.45;30
9446;her;Moveis;798.67;20
9447;picture;Roupas;969.1;80
9448;detail;Roupas;434.72;52
9449;magazine;Moveis;888.46;39
9450;direction;Eletronicos;329.18;52
9451;expect;Moveis;639.7;46
9452;lot;Moveis;996.42;7
9453;writer;Eletronicos;843.14;31
9454;newspaper;Livros;930.77;55
9455;around;Moveis;677.48;11
9456;yard;Roupas;339.6;55
9457;number;Roupas;434.94;52
9458;late;Moveis;500.09;94
9459;old;Eletronicos;595.71;21
9460;opportunity;Livros;119.53;2
9461;down;Roupas;365.55;57
9462;what;Eletronicos;718.46;77
9463;positive;Roupas;531.04;58
9464;finish;Livros;93.63;93
9465;suffer;Roupas;985.84;4
9466;road;Livros;959.93;86
9467;must;Eletronicos;924.16;97
9468;bit;Livros;766.63;55
9469;himself;Eletronicos;202.24;30
9470;fight;Livros;56.59;94
9471;heart;Roupas;684.31;97
9472;live;Moveis;920.54;92
9473;various;Moveis;277.22;17
9474;society;Moveis;932.72;87
9475;stock;Livros;30.89;82
9476;news;Livros;595.03;14
9477;employee;Roupas;732.9;99
9478;good;Roupas;216.7;52
9479;woman;Livros;600.77;51
9480;significant;Moveis;275.17;77
9481;degree;Livros;160.82;15
9482;yard;Moveis;622.24;59
9483;TV;Eletronicos;949.28;75
9484;score;Eletronicos;692.42;46
9485;option;Roupas;103.73;13
9486;value;Moveis;862.55;88
9487;child;Eletronicos;593.53;19
9488;defense;Roupas;709.96;36
9489;executive;Roupas;809.05;77
9490;professional;Eletronicos;581.1;19
9491;between;Moveis;666.41;25
9492;training;Livros;327.47;10
9493;shake;Livros;810.51;10
9494;happy;Roupas;793.61;22
9495;help;Roupas;380.87;85
9496;area;Roupas;779.15;0
9497;growth;Eletronicos;260.68;82
9498;up;Livros;586.25;70
9499;might;Livros;593.54;39
9500;table;Livros;80.72;55
9501;often;Roupas;429.18;20
9502;final;Livros;229.61;72
9503;sure;Roupas;514.57;87
9504;nearly;Moveis;46.94;17
9505;moment;Roupas;85.68;33
9506;improve;Livros;430.82;48
9507;also;Moveis;41.44;54
9508;new;Eletronicos;329.94;36
9509;hit;Eletronicos;980.14;61
9510;close;Moveis;890.75;61
9511;develop;Roupas;790.67;70
9512;talk;Moveis;836.46;15
9513;make;Moveis;598.1;21
9514;glass;Eletronicos;992.43;32
9515;boy;Roupas;620.64;22
9516;population;Roupas;749.43;93
9517;billion;Livros;913.17;27
9518;peace;Moveis;365.37;60
9519;voice;Moveis;273.74;70
9520;very;Livros;160.21;30
9521;music;Roupas;608.42;90
9522;kitchen;Moveis;438.24;77
9523;yard;Roupas;143.37;100
9524;plant;Roupas;70.74;75
9525;well;Eletronicos;270.49;28
9526;medical;Livros;836.6;43
9527;lead;Roupas;467.58;40
9528;strong;Eletronicos;694.44;58
9529;my;Roupas;899.25;25
9530;approach;Roupas;30.54;77
9531;available;Roupas;933.95;63
9532;reveal;Roupas;454.26;100
9533;campaign;Livros;904.97;40
9534;actually;Eletronicos;590.42;26
9535;before;Roupas;822.23;3
9536;of;Moveis;625.14;27
9537;campaign;Roupas;299.67;1
9538;left;Eletronicos;781.48;10
9539;their;Livros;985.55;64
9540;middle;Moveis;48.06;77
9541;reveal;Roupas;942.33;43
9542;wall;Moveis;274.99;94
9543;various;Livros;638.3;50
9544;yourself;Livros;960.65;12
9545;within;Livros;290.65;8
9546;economy;Moveis;551.03;8
9547;yourself;Roupas;965.68;5
9548;keep;Eletronicos;206.74;32
9549;fine;Eletronicos;712.64;37
9550;happen;Livros;495.47;69
9551;building;Livros;479.02;7
9552;environmental;Moveis;859.57;100
9553;amount;Moveis;712.25;10
9554;religious;Eletronicos;938.8;81
9555;amount;Livros;629.0;35
9556;number;Eletronicos;418.04;66
9557;significant;Moveis;859.81;90
9558;rate;Roupas;231.2;31
9559;material;Moveis;743.52;27
9560;he;Moveis;96.94;30
9561;indicate;Eletronicos;974.87;64
9562;behavior;Roupas;608.56;11
9563;other;Moveis;615.64;18
9564;table;Eletronicos;970.59;87
9565;fish;Moveis;950.56;2
9566;lay;Eletronicos;731.78;34
9567;left;Moveis;379.91;48
9568;mouth;Moveis;625.88;66
9569;key;Eletronicos;496.07;54
9570;chair;Moveis;177.94;7
9571;teacher;Roupas;976.88;59
9572;watch;Moveis;711.52;0
9573;edge;Moveis;41.83;81
9574;high;Eletronicos;985.3;16
9575;bring;Moveis;978.5;97
9576;though;Moveis;268.04;59
9577;gun;Roupas;314.4;50
9578;wife;Roupas;491.61;87
9579;imagine;Roupas;339.62;7
9580;strategy;Livros;766.22;48
9581;probably;Livros;222.7;87
9582;necessary;Eletronicos;551.81;1
9583;too;Eletronicos;270.02;57
9584;behavior;Moveis;888.44;54
9585;trade;Moveis;119.41;39
9586;hold;Moveis;997.71;73
9587;start;Livros;783.91;94
9588;design;Eletronicos;955.45;53
9589;happy;Moveis;629.65;55
9590;health;Eletronicos;298.94;55
9591;sure;Eletronicos;158.93;59
9592;series;Livros;487.62;80
9593;if;Livros;615.33;47
9594;dinner;Eletronicos;229.59;37
9595;contain;Livros;116.22;23
9596;condition;Moveis;828.43;97
9597;serious;Eletronicos;484.5;65
9598;office;Eletronicos;98.78;95
9599;story;Roupas;178.9;3
9600;major;Livros;800.87;52
9601;peace;Roupas;856.25;85
9602;trouble;Eletronicos;478.58;76
9603;fund;Livros;330.47;19
9604;president;Eletronicos;765.03;57
9605;hour;Livros;129.85;10
9606;who;Roupas;632.79;76
9607;majority;Moveis;517.81;63
9608;bar;Livros;808.98;62
9609;about;Livros;299.49;28
9610;company;Roupas;888.61;98
9611;soon;Livros;181.29;94
9612;hear;Livros;252.78;49
9613;radio;Moveis;450.81;45
9614;air;Eletronicos;181.84;8
9615;whose;Roupas;693.08;64
9616;make;Roupas;543.17;15
9617;stuff;Moveis;610.37;45
9618;her;Moveis;563.95;58
9619;cost;Livros;330.36;81
9620;think;Eletronicos;139.7;65
9621;itself;Eletronicos;363.68;80
9622;always;Eletronicos;502.52;100
9623;within;Eletronicos;38.19;29
9624;structure;Eletronicos;713.32;89
9625;decision;Roupas;475.44;6
9626;prepare;Moveis;433.23;48
9627;food;Livros;360.5;3
9628;after;Roupas;443.15;73
9629;owner;Eletronicos;968.8;34
9630;hold;Livros;256.12;26
9631;production;Eletronicos;675.5;97
9632;history;Moveis;893.49;92
9633;sell;Moveis;899.01;50
9634;cultural;Moveis;472.49;62
9635;store;Roupas;75.23;22
9636;lawyer;Livros;996.82;31
9637;use;Roupas;912.47;2
9638;place;Eletronicos;377.07;39
9639;we;Roupas;70.75;17
9640;staff;Livros;551.89;15
9641;plant;Eletronicos;127.02;81
9642;answer;Eletronicos;747.56;89
9643;international;Eletronicos;529.15;84
9644;indicate;Moveis;116.84;27
9645;make;Roupas;868.18;0
9646;foreign;Roupas;923.23;72
9647;surface;Livros;719.31;97
9648;mission;Livros;448.89;93
9649;factor;Roupas;258.21;72
9650;go;Moveis;989.35;53
9651;us;Eletronicos;234.4;43
9652;medical;Eletronicos;127.6;14
9653;issue;Eletronicos;196.73;99
9654;paper;Livros;106.3;2
9655;girl;Eletronicos;972.41;48
9656;trial;Eletronicos;283.8;34
9657;low;Roupas;847.64;3
9658;rule;Roupas;744.94;41
9659;child;Livros;242.68;35
9660;we;Eletronicos;417.35;18
9661;shoulder;Moveis;910.02;16
9662;interest;Roupas;102.84;8
9663;than;Livros;315.93;21
9664;middle;Eletronicos;391.73;93
9665;institution;Roupas;410.57;10
9666;table;Eletronicos;181.47;47
9667;science;Moveis;865.45;48
9668;clear;Livros;59.25;41
9669;prevent;Moveis;501.04;43
9670;box;Roupas;849.29;99
9671;for;Roupas;316.13;9
9672;major;Livros;350.76;96
9673;card;Livros;770.97;59
9674;common;Eletronicos;890.87;100
9675;close;Roupas;841.97;42
9676;find;Livros;107.1;29
9677;land;Moveis;956.37;15
9678;adult;Roupas;444.71;49
9679;entire;Livros;42.56;1
9680;though;Eletronicos;327.7;3
9681;situation;Eletronicos;195.55;3
9682;day;Roupas;51.09;61
9683;edge;Moveis;765.98;46
9684;with;Eletronicos;848.07;0
9685;condition;Roupas;886.5;88
9686;campaign;Eletronicos;586.22;87
9687;maybe;Eletronicos;373.64;14
9688;such;Moveis;300.82;79
9689;home;Eletronicos;722.48;76
9690;story;Moveis;391.59;28
9691;range;Moveis;319.44;60
9692;strong;Eletronicos;870.39;80
9693;major;Moveis;79.96;37
9694;rise;Livros;388.94;47
9695;indicate;Livros;391.66;47
9696;realize;Roupas;714.96;31
9697;poor;Moveis;171.13;9
9698;this;Moveis;696.95;32
9699;green;Roupas;550.44;55
9700;pull;Eletronicos;449.19;26
9701;past;Moveis;830.98;44
9702;seem;Roupas;242.74;55
9703;through;Livros;934.28;19
9704;war;Eletronicos;178.05;21
9705;three;Livros;494.27;29
9706;which;Moveis;654.91;90
9707;organization;Roupas;491.43;99
9708;now;Roupas;129.51;5
9709;character;Roupas;720.37;56
9710;attention;Livros;377.41;47
9711;step;Roupas;662.41;0
9712;perhaps;Roupas;226.52;82
9713;specific;Moveis;420.21;9
9714;relate;Livros;13.11;30
9715;figure;Livros;353.62;85
9716;side;Eletronicos;799.01;15
9717;military;Livros;165.42;91
9718;reality;Roupas;13.61;88
9719;hope;Moveis;589.88;35
9720;factor;Moveis;69.06;53
9721;idea;Roupas;629.28;20
9722;from;Roupas;421.67;98
9723;stand;Eletronicos;65.34;3
9724;they;Eletronicos;421.24;73
9725;poor;Livros;164.62;41
9726;face;Eletronicos;142.1;65
9727;design;Roupas;176.76;74
9728;wife;Livros;22.69;80
9729;bill;Moveis;934.46;9
9730;day;Livros;262.73;49
9731;direction;Eletronicos;246.98;80
9732;air;Livros;32.79;2
9733;our;Livros;494.78;1
9734;event;Livros;188.3;43
9735;group;Eletronicos;228.36;57
9736;move;Moveis;549.27;30
9737;begin;Livros;251.2;41
9738;city;Livros;658.56;85
9739;former;Roupas;27.06;8
9740;each;Eletronicos;746.87;17
9741;thing;Moveis;436.55;71
9742;school;Livros;734.69;79
9743;change;Eletronicos;284.69;75
9744;voice;Roupas;667.09;28
9745;run;Livros;750.76;42
9746;of;Moveis;516.11;84
9747;across;Eletronicos;851.57;67
9748;ahead;Livros;588.27;83
9749;grow;Roupas;244.63;48
9750;firm;Livros;999.91;87
9751;outside;Eletronicos;68.17;44
9752;several;Roupas;287.07;88
9753;structure;Livros;237.78;90
9754;inside;Livros;780.94;30
9755;fight;Roupas;235.18;56
9756;maintain;Moveis;789.66;98
9757;her;Roupas;618.07;76
9758;we;Moveis;615.69;81
9759;history;Livros;840.18;60
9760;artist;Eletronicos;532.91;73
9761;give;Roupas;525.89;3
9762;hair;Livros;589.33;78
9763;wall;Livros;815.39;100
9764;cut;Roupas;241.0;52
9765;recognize;Livros;572.94;29
9766;admit;Livros;442.52;49
9767;attack;Livros;974.66;24
9768;free;Roupas;581.4;25
9769;remain;Roupas;491.47;93
9770;star;Livros;23.22;19
9771;huge;Moveis;103.0;43
9772;opportunity;Eletronicos;672.62;45
9773;beyond;Moveis;73.84;18
9774;those;Eletronicos;389.7;60
9775;dog;Eletronicos;319.5;61
9776;soon;Livros;676.67;9
9777;big;Eletronicos;739.4;24
9778;since;Moveis;626.98;62
9779;above;Eletronicos;603.81;36
9780;now;Moveis;373.62;30
9781;he;Roupas;691.94;29
9782;but;Moveis;357.03;5
9783;radio;Eletronicos;797.81;43
9784;capital;Roupas;532.77;49
9785;station;Roupas;336.96;62
9786;health;Roupas;527.11;58
9787;attack;Moveis;845.32;74
9788;adult;Livros;463.21;72
9789;good;Roupas;654.68;63
9790;mean;Livros;733.51;77
9791;walk;Livros;950.82;44
9792;evidence;Roupas;854.08;69
9793;own;Moveis;42.66;28
9794;baby;Livros;241.97;83
9795;treat;Roupas;13.55;89
9796;window;Roupas;301.55;75
9797;draw;Eletronicos;369.12;13
9798;fear;Eletronicos;91.52;32
9799;reality;Roupas;801.33;96
9800;claim;Eletronicos;721.25;56
9801;court;Livros;355.98;62
9802;list;Eletronicos;996.37;98
9803;prepare;Livros;202.06;87
9804;look;Eletronicos;710.35;34
9805;describe;Moveis;116.48;12
9806;see;Roupas;404.5;79
